source	target	rank	prob	eval	pval	score	ss	nscore
imp1	hgh1	0.053760333057047034	99.34998741821762	4.381780460041329e-13	8.62554346113913e-17	121.19735970721474	30.14962686336267	0.54246811549166
taf2	apl2	0.011801885253906609	96.89994840039905	0.0001073312629199899	2.0199009876724156e-8	83.54998503889752	18.593278355362727	0.5626187533910271
uso1	apl1	0.013655575321034421	98.04988526255399	8.899438184514796e-5	1.7146428199482245e-8	82.72931765704344	45.54777711370775	1.1403878091449957
kap123	tor2	0.06289057068112051	99.84998748122105	3.839270764090493e-19	7.389181280764466e-23	243.3390227645373	93.59994658118134	0.37192920473847474
cnd3	knd1	0.015568446205920964	98.14988537945422	0.0002792848008753788	5.385164807134504e-8	81.79388730216947	54.24997695852045	0.7708016658079603
arz1	knd1	0.011508282714114118	97.29994861252497	0.00697137002317335	1.3856406460551018e-6	62.88656454283379	42.246419966667	0.48899406683926355
kap123	mms19	0.031391671500068885	99.449987430869	3.263433774416144e-9	6.371812928829597e-13	128.29528440281817	81.89945054760746	0.4530139604198916
peg1	cut15	0.017622375808120854	98.34968225673126	1.6192590898309017e-6	3.1016124838541647e-10	91.29731649944591	37.54970039827216	0.32995467846653853
kap123	dis1	0.026524325118819695	99.19994959676139	4.6475800154489e-11	8.843076387773658e-15	141.4991166050163	42.2	0.4242580340474513
cnd3	sec21	0.027057524192153435	98.59994929004782	2.2978250586152114e-6	4.4158804331639236e-10	98.64968322300888	51.92687165620514	1.1905124946845371
peg1	gcn1	0.0582768623833539	99.49994974873103	9.011104260855048e-13	1.7233687939614086e-16	177.82013384316187	63.74433308145909	0.5352061488629601
stt4	tor1	0.04981354813867179	99.9499874937461	1.089954127475097e-29	2.1473239159474754e-33	354.32569762860834	40.2980148394434	1.6900414343702104
psc3	cnd3	0.039961137789712955	98.24998727735286	1.0830512453249846e-5	2.071231517720798e-9	93.14698062739339	44.739915064738334	0.6843686328250282
mms19	alp14	0.015498920752023884	98.1	1.0488088481701516e-5	2.097617696340303e-9	93.39807278525612	38.635734754240154	0.3189595005863692
SPAC328.01c	kap114	0.026571732794918843	99.7499874686709	2.8982753492378876e-16	5.723635208501674e-20	196.39959266760204	66.52706216270188	1.7901344710402338
vac8	SPBC1105.01	0.012951220022457544	97.7493733995262	5.2249401910452524e-5	1.0246950765959599e-8	77.04998377676662	31.48412298286233	0.2982003340007594
tor2	apl5	0.026050147913159776	98.84998735457684	8.660254037844386e-8	1.6858232410309215e-11	121.690591255035	53.52158443095645	0.6739432094553585
paa1	sec21	0.052332971123972054	99.59994979918413	2.4819347291981714e-14	4.806245936279166e-18	157.0540352872221	53.22123636294069	0.4437552963275447
knd1	apl1	0.03207393307573259	99.4	2.692582403567252e-12	5.291502622129181e-16	149.4489879524114	52.2	0.38890905244907925
fes1	lia1	0.012920372549291842	96.94936822898846	0.0017146428199482247	3.411744421846396e-7	47.636120748860314	22.096379793984354	0.6870307561889237
SPBC11G11.07	kap95	0.021257089358617077	99.8	3.0e-15	6.0e-19	175.9981818087903	82.09975639427927	0.4013986043467354
pds5	SPBC1105.01	0.012007200829252012	97.09994850668048	0.0015491933384829668	3.046309242345563e-7	77.91752049443052	34.74996402875836	0.4569674211586585
tef3	rrp12	0.013155863451840348	97.74998721227537	1.5792403236999747e-5	3.112876483254676e-9	96.49528485889867	32.349652239243625	0.6021622320067417
alp14	cnd3	0.017851822421842335	98.1	2.929163703175362e-5	5.71664237118258e-9	88.19433088356644	43.243496620879306	0.7942620070329381
apl1	paa1	0.10537635606993649	99.8	4.874423042781576e-19	9.539392014169456e-23	187.41931597356768	52.699146103139086	0.5060697536930372
sst4	SPBC25H2.16c	0.018106555560676113	99.9	9.939818911831342e-29	1.9748417658131498e-32	266.97572923395114	27.14995395944531	2.000866349450684
apl5	apl1	0.11066073960236367	100.0	7.028513356322232e-39	1.3549907748763459e-42	368.3921823274756	60.74981481453256	0.8300675134354519
hgh1	apl2	0.01326730849192494	97.0	0.00033496268448888453	6.549809157525126e-8	66.09515867293156	21.6	0.47921503345002786
peg1	apl4	0.0203725572540076	98.4999492385656	7.211102550927979e-7	1.424078649513432e-10	106.29529622706735	42.9995348812054	0.35773539326616993
alp14	rng3	0.010937599840910502	96.69979317454614	0.0072284161474004795	1.4071247279470289e-6	65.64571577795462	31.26915412990892	0.5669897954818717
SPAC26H5.04	gcn1	0.024091606629342403	99.04998738011025	4.701063709417263e-9	8.763560920082658e-13	136.89996347698565	56.843645203311866	0.34659690689399525
ecm29	knd1	0.13893897440271114	99.9	3.358571124749333e-21	6.572670690061994e-25	258.59064174869127	91.64889524702411	0.3730028831168124
vac8	lia1	0.027709933600922197	98.84988619113328	3.888444419044716e-9	7.483314773547884e-13	87.12095040803906	29.09931270666027	0.45135688945152425
tor2	utp10	0.07905694150420949	99.7	3.4583232931581166e-15	6.782329983125268e-19	214.04742465164114	72.39309359324272	0.5583677669004871
kap111	kap114	0.02726682216333107	99.8	7.54983443527075e-18	1.4649232061783989e-21	203.3928956478077	70.87566578170535	0.5162534951909635
alp14	elf1	0.020158794428493318	98.24998727735286	1.7291616465790581e-7	3.420526275297414e-11	110.19981851164728	28.268356867706338	0.5267539043251439
gcn1	rtp1	0.02582496838468954	97.09871265881952	0.006142475071174485	1.1937336386313321e-6	75.19195435683261	42.30224580326676	0.7656880963352931
imp1	tef3	0.01696833224729259	98.09994903158717	2.8982753492378876e-6	5.648008498577175e-10	87.83416191892537	30.899352744030093	0.4096174536483197
kap123	apl2	0.031144131965306864	99.54998744349493	1.816590212458495e-13	3.519943181359608e-17	157.9937973466047	52.849976348149866	0.4110052205905722
apl4	alp1	0.025624411608368036	98.64988596040038	1.2393546707863734e-6	2.4269322199023196e-10	103.52362049310292	52.43557952383095	0.45944841295156336
mot1	utp20	0.015047567190110593	98.19979633380102	0.0002580697580112788	5.054700782440045e-8	99.30775397721973	66.99731337897066	1.0916070891816811
SPBC25H2.03	cnd3	0.017036018839314982	98.1	8.608135686662938e-5	1.688194301613413e-8	83.89517268591798	47.64976390287784	0.7973183444367575
imp1	ste20	0.014751412745910733	97.14967833194304	0.0010397114984456025	2.0457272545478784e-7	68.0402821863637	30.029985014981275	0.39766387105997064
paa1	mot1	0.018128687562930682	99.34988676390124	6.48074069840786e-11	1.2621410380777578e-14	141.04609175726918	57.39991289191997	0.9361306303811298
knd1	gcn1	0.5976143046671968	100.0	1.7429859437184226e-26	3.376388603226827e-30	328.86783059460225	121.89503681446591	0.440221316201743
knd1	mot1	0.02000328265749471	99.29994964751997	5.547972602672079e-10	1.0954451150103324e-13	148.26547136808352	69.04911295592436	0.9931365282353357
rpn2	cnd3	0.011131230390140835	96.9	0.001349073756323204	2.673948391424188e-7	74.87569699174759	28.460498941515414	0.7507077406029874
kap95	apl3	0.014840118605683687	98.34998729028896	6.44980619863884e-5	1.2649110640673518e-8	83.59976076520793	52.499619046236894	0.9451348069141993
ecm29	alp14	0.03492961239205813	99.14998739283833	1.7064583206161232e-11	3.3166247903554e-15	154.04642157479674	39.80703455420914	0.45486825693432836
utp10	mms19	0.028934223794731623	98.89994944386979	5.291502622129181e-6	1.0392304845413264e-9	105.1627310409919	76.64867904928303	1.2082114195938913
rrp12	SPBC25H2.03	0.029690155605656847	99.3	2.244994432064365e-11	4.436214602563767e-15	147.06518962691342	50.5777619117335	0.43168870750451177
cut15	tor2	0.01790205217871696	98.44968257947814	1.224744871391589e-7	2.4494897427831782e-11	110.31319050775387	35.43134205756254	0.43201472620152576
rpn2	rpn1	1.0	100.0	2.3366642891095846e-71	4.445222154178574e-75	684.6456163592958	78.73271238818081	1.080522549384887
vac8	apl6	0.04677573552324377	99.34988676390124	1.2633289357883005e-11	2.4799193535274487e-15	124.83909644017776	42.54762037999305	0.3892923229522678
apl5	mms19	0.011498408691504737	97.4	0.0021213203435596424	4.039801975344831e-7	73.09445943435111	40.54306352509637	0.45919245627254157
rpn2	tor1	0.015587122745049671	97.99979591815485	0.0012613484847574837	2.4275502054540496e-7	82.56367239894311	67.46688076382367	0.5725111262133319
apl6	uso1	0.012749656401389912	97.6499871991799	0.0016911534525287763	3.2787192621510003e-7	73.29447455299751	46.04975569967771	0.7650489965530902
alp14	ppk3	0.011172933704256842	96.89979360143137	6.811754546370561e-5	1.3505554412907307e-8	81.30350545948188	16.299693248647348	0.5363098971305433
paa1	imp1	0.03848187449556211	99.5	4.663689526544407e-13	9.165151389911679e-17	130.51176192205818	40.048470632472345	0.4448295027912659
mot1	sec21	0.011662518278898235	97.59994877047836	0.0028982753492378874	5.723635208501674e-7	78.4487093584082	51.79990347481354	0.9337423666500372
kap114	utp10	0.026223461221569308	99.14998739283833	3.942080668885405e-9	7.842193570679061e-13	133.98921598397388	59.6	0.29646671212386516
uso1	cut15	0.07205219680657936	99.39994969817641	3.919183588453085e-12	7.509993342207435e-16	137.59287772264958	45.04997225304362	0.6298077391928474
vac8	ecm29	0.027534214282466066	99.24988664980933	5.2096065110524426e-11	1.0392304845413263e-14	134.27285652729668	44.44772210136308	0.4022094181250906
sst4	SPCC794.11c	0.01	95.74988250645534	0.0018761663039293718	3.608323710533743e-7	64.27752328769365	12.427389106324787	0.6673401764865645
SPAC26H5.04	alp14	0.014672197162668479	98.04998725140152	1.1224972160321824e-5	2.1908902300206647e-9	89.04886299105677	35.897771518577585	0.9087332081441986
sec21	SPBC25H2.03	0.02599255355787873	98.94998736735644	1.900526242912736e-8	3.733630940518894e-12	116.07721567990852	49.29837725524036	0.4197692555878989
pds5	mis4	0.13093073414159542	98.84998735457684	9.262828941527528e-8	1.7888543819998318e-11	123.08594558275125	54.38887753943815	1.2078253802203942
kap95	utp20	0.025022733674344853	99.24998740554076	8.197560612767678e-10	1.624807680927192e-13	142.67631197924905	66.3202834734593	0.4502017688248917
imp1	SPAC12B10.01c	0.10529232878566533	99.79994989978702	2.5806975801127883e-19	5.091168824543142e-23	200.6951170307838	49.14875379905374	0.6464372645128871
vac8	mot1	0.011400469468690527	97.54937211484244	0.00039242833740697167	7.668115805072326e-8	76.77649379855791	36.547229717175554	0.5308713632982535
elf1	kap95	0.013786801291999204	97.69994882291392	2.2181073012818837e-5	4.289522117905443e-9	89.29798429975898	29.29385601111605	0.4459553018203949
gcn1	alp1	0.21035158095583562	99.7499874686709	5.019960159204453e-14	1.0039920318408907e-17	193.7893185910926	95.0587712943945	0.3992243974334263
tor1	apl6	0.030967025287540726	99.1	2.1166010488516725e-9	4.195235392680606e-13	135.74424481354635	52.64883664431722	0.44230094518711344
kap114	SPAC26H5.04	0.012342383751752308	97.69979529149485	0.00221675438422934	4.4497190922573977e-7	70.56571405434795	53.83307533477908	1.1016131672275438
paa1	cut15	0.03588375502221221	99.34998741821762	3.852272056851645e-12	7.348469228349535e-16	124.75636256319756	38.34970664816095	0.47554961735581663
alp14	rpn2	0.011805069753290548	97.29917779714278	0.0012585706178041818	2.4535688292770594e-7	74.40725771052176	36.202762325546374	0.33178285347583214
alp1	utp10	0.018838583743256337	98.39994918697874	4.293017586733136e-5	8.497058314499201e-9	97.18147971707366	59.996999924996246	0.3743353908553837
apl1	cnd3	0.04080840893909595	98.94998736735644	1.364917579929279e-7	2.723967694375247e-11	104.5499880439974	54.64613435550588	1.086991957261651
rad3	stt4	0.018478728707195913	100.0	2.72213151776324e-32	5.337602458033007e-36	386.50107373718896	41.0492387261932	1.6342130136285915
SPBC1703.03c	fes1	0.027979954592702964	98.19994908348986	3.954743986657038e-7	7.648529270389177e-11	85.14470036355756	24.749545450371407	0.5936168397046636
tor2	SPAC1F5.11c	0.11097419040461881	100.0	2.1908902300206644e-103	5.196152422706632e-107	1225.0968247448852	210.58850870833385	0.6792932438259114
prp10	SPAC26H5.04	0.027479436928818515	99.2	1.1113055385446434e-10	2.1931712199461308e-14	139.58223382651533	46.24975675611711	0.5270352900915325
peg1	tor1	0.031491284956911204	98.94988630614995	1.4149204924659194e-8	2.782085548648711e-12	132.77770897255306	54.05386202668594	0.47385503494112396
paa1	rtp1	0.11808566004206321	98.44968257947814	1.9078784028338914e-5	3.7107950630558947e-9	80.70092936267834	49.8	0.5394162391943891
sip1	dis1	0.018992201899280924	98.44998730319878	6.974238309665078e-7	1.3416407864998738e-10	113.44073342499158	44.567589120346184	0.3666334845215826
dis1	imp1	0.028577261260796554	99.04988642093439	3.781534080237807e-10	7.389181280764466e-14	116.48965619315734	35.04825245286846	0.3921423285459777
apl2	alp14	0.042332099128673216	99.24998740554076	1.3472193585307478e-11	2.65329983228432e-15	138.37167340174793	42.07326942370892	0.42619939621167025
kap104	sal3	0.1504460846954309	100.0	5.873670062235365e-35	1.1549891774384728e-38	356.94999649810893	88.8	0.5523543955337515
ctnnbl1	vac8	0.041830660123930156	98.49979695410543	1.104536101718726e-7	2.1633307652783936e-11	87.14883820223882	28.899307950191474	0.46169410164607566
arz1	ctnnbl1	0.027236735535142165	98.29994913528695	2.7568097504180444e-7	5.338539126015655e-11	89.44763831426741	26.3	0.42166982495081906
ecm29	peg1	0.03532399006409298	99.09979818344738	5.796550698475775e-9	1.1135528725660044e-12	134.26265303501194	60.730799434883124	0.445314076596805
apl5	peg1	0.01641505677274203	98.24988549611649	8.746427842267952e-6	1.713767778901214e-9	96.89747158724008	43.9499715585801	0.39233565506826845
apl1	SPCC550.11	0.015345368094372465	98.44998730319878	6.427285585688565e-6	1.2585706178041819e-9	91.29802845625967	46.649973204708274	0.9343477834012456
rng3	SPAC26H5.04	0.3158231237960525	99.84998748122105	1.4303845636750977e-19	2.7928480087537885e-23	204.39997553815903	56.499911504355474	0.64900679245247
tti1	sal3	0.060717266197066216	99.54998744349493	1.140175425099138e-12	2.245885126180767e-16	160.8955251086866	59.734747007081225	0.30061300955622633
cnd3	pds5	0.1983978380115559	99.24998740554076	2.33238075793812e-10	4.560701700396552e-14	139.61446916419516	58.29691243968243	1.4343012660606371
utp10	gcn1	0.03866801405560912	99.5	2.364318083507378e-9	4.58257569495584e-13	153.57223056268995	110.10395088279077	0.6085829064379304
cut15	fes1	0.07359800721939873	99.14998739283833	4.54972526643093e-12	8.899438184514796e-16	110.73454745471261	23.652484013312428	0.6542576272849447
vac8	pds5	0.01188215024985562	97.09917610361069	0.0018734993995195195	3.6331804249169896e-7	66.04453043212587	31.0383633589144	0.6560810810810811
apl3	fes1	0.011201902761701936	96.09979188322939	0.005099019513592784	1.0e-6	56.3892720293497	18.538608362010347	0.48581993413543806
sec26	vma13	0.011447467728252995	97.19994855965717	0.0032031234756093934	6.465291950097846e-7	64.82638351782397	35.04996433664377	0.34325128614713557
kap111	kap95	0.01929662362731026	99.8	1.1063453348751465e-16	2.1494185260204678e-20	188.29678701454256	68.44954346085882	0.5064042410573459
uso1	apl2	0.014616099743237942	98.24998727735286	1.0807404868885037e-5	2.1166010488516725e-9	91.34932949945501	42.495764494829366	0.9426974973068356
kap104	imp1	0.01674041030697044	98.64988596040038	3.7563279941985896e-7	7.375635565834309e-11	92.74836925790125	41.196965907697624	0.5724358575562369
apl2	sip1	0.018318732475421137	98.6	1.1653325705565772e-7	2.306512518934159e-11	116.57255251559006	42.74342054632502	0.4720644043498307
paa1	vac8	0.040463577958743745	99.6	2.449489742783178e-14	4.756048780237646e-18	139.51745410521224	40.3	0.4312612782346764
elf1	sal3	0.013030432786052917	97.59994877047836	3.872983346207417e-5	7.539230729988306e-9	89.93664436702095	29.7	0.5710754206073598
sec21	prp10	0.027173851825981084	99.0	1.0222524150130436e-8	1.98997487421324e-12	124.54557398799847	54.39080804694852	0.5232858603075679
prp10	SPBC25H2.03	0.20936470805912705	99.64998745609554	3.3985290935932855e-14	6.59545297913646e-18	172.92483916430282	62.89801268720658	0.49754809967919766
mms19	sal3	0.028345072773328234	99.2	4.221374183841087e-7	8.455767262643881e-11	108.69540008666421	84.54998521584731	1.0887235585122819
tif471	cwf22	0.020951886854752806	99.84998748122105	6.292853089020909e-25	1.2132600710482483e-28	270.0467181803919	23.649524308112415	1.3230345499723053
rpn2	paa1	0.034906838799266586	99.14988653548727	2.8142494558940578e-9	5.454356057317857e-13	115.0039999304372	50.43193432736841	0.6402955959640894
apl1	kap95	0.032599965679629285	99.6	4.990991885387112e-14	9.539392014169457e-18	156.89885276827235	50.99990196069008	0.37391978192181535
los1	kap114	0.035638252849467394	99.9	3.519943181359608e-22	6.797058187186572e-26	242.07750824890775	67.1999255951969	0.4917031988503748
apl5	gcn1	0.03398970512567243	99.14998739283833	1.8165902124584949e-9	3.5312887166019147e-13	141.1499202975333	57.74893938419995	0.6064033412804322
tef3	sal3	0.012915792231553161	97.84998722534408	8.748714191239761e-6	1.7e-9	95.86474847408718	30.599836600870926	0.7310472976204854
sec26	sal3	0.012531013232715476	97.8498850280367	0.0003261901286060018	6.465291950097846e-8	80.94813154112947	45.449972497241404	0.2922512379353736
uso1	vma13	0.019518507197151737	98.5	2.541653005427767e-7	4.978955713801841e-11	99.49391941219324	34.34559651541956	0.41503575462212045
hgh1	SPAC12B10.01c	0.03244385733610129	98.74988607588365	4.381780460041329e-9	8.763560920082658e-13	114.74815902662665	30.349629322283327	0.6844235594699857
apl3	knd1	0.017808125429674655	98.54998731608238	2.349468024894146e-6	4.547526800360829e-10	101.19980237134854	50.54977744758131	0.466930676374869
uso1	ctnnbl1	0.1368300659955714	98.5	5.422176684690384e-8	1.0779610382569492e-11	106.59957786032739	29.74794110522609	0.49581254788944995
SPBC25H2.03	ppk3	0.011597924304066426	97.24988431869727	9.50263121456368e-5	1.8439088914585776e-8	79.89918647896235	24.34748446965312	0.9266838127152215
ppk19	apl1	0.012200209357388874	98.14998726439042	1.4879516121164694e-6	2.966479394838265e-10	100.53616264807405	32.9975756685245	0.7496460664606194
lia1	cnd3	0.016442601352430725	97.84896524746698	4.449719092257398e-6	8.699425268372618e-10	75.44627227371807	22.94340863951998	0.7778700821904029
SPBC1105.01	cut15	0.01277507773916777	97.59953893333719	5.019960159204453e-5	9.757048734120375e-9	78.29974457174174	28.24960176710461	0.3186847545846754
tor1	tef3	0.020814175567923216	98.44998730319878	3.363034344160047e-8	6.566582063752802e-12	129.19531725260015	31.19983974317817	0.5766042607433337
tor1	apl2	0.03349656154508428	99.3	2.973213749463701e-12	5.801723881744115e-16	161.59105792091344	46.24543220686774	0.40553524617696657
kap109	prp10	0.017266174024308266	98.84998735457684	8.37137981458254e-6	1.6309506430300091e-9	97.57520176766226	74.1	0.4976403045532144
knd1	cut15	0.01924806446383364	98.6999493414257	2.5099800796022266e-8	4.898979485566356e-12	107.69331455573275	36.1	0.4120200371310195
SPBC11G11.07	kap104	0.03221726905163306	99.8	1.9279522815671555e-17	3.7947331922020546e-21	196.2969179584845	73.0	0.3755896142614508
apl4	kap123	0.019988146395485903	99.04998738011025	4.3543082114154486e-8	8.48528137423857e-12	115.14608113175194	57.4978260458602	0.3955315620169273
sec26	mis4	0.014615664936524334	97.8999489274637	0.0005525395913416522	1.0844353369380768e-7	83.64926777922207	51.699903288110704	1.1780640256305464
lia1	kap104	0.011323307119427698	97.19917695124789	0.0017773575892318348	3.487119154832539e-7	56.58268286322239	29.5	0.6699553995626133
SPBC216.01c	ctnnbl1	0.125	97.6	0.00012716131487209466	2.5099800796022263e-8	78.12310797708959	31.301118190888964	0.42446165134622144
apl4	apl3	1.0	100.0	1.7472836060582723e-60	3.4292856398964494e-64	577.4463611453448	88.24987252115439	1.1527230096451844
