source	target	rank	prob	eval	pval	score	ss	nscore
SHE4	VID28	0.18835264373920443	99.7	9.828529900244492e-18	1.4491376746189438e-21	199.2492409019417	42.59706562663678	0.5841732383669196
APL4	HSH155	0.012907908917773506	97.8	0.0018894443627691185	2.8284271247461903e-7	72.59662526591715	50.49841581673627	0.45679009754411753
SRP1	SEC21	0.028782374521485837	98.94988630614995	2.5095816384409575e-9	3.7229020937972574e-13	112.86274850454423	37.94733192202055	0.45914848648494044
MON2	SEC7	0.15694120514358612	100.0	1.7320508075688774e-90	2.626785107312739e-94	993.8476744451335	90.4140475811143	1.0853858553112896
CEX1	APL1	0.010553794635177183	96.84988384092156	0.00017329166165744962	2.619160170741759e-8	79.1504895752389	17.84992997185143	0.6342893790817159
ECM29	NEW1	0.013974172634384146	97.79994887524226	1.4039230748157108e-6	2.12367605815953e-10	112.98778695062578	22.649944812294798	0.5227352611524817
LIA1	HEF3	0.01187526830273757	97.14988419962218	0.0005047771785649585	7.648529270389176e-8	63.68170851979397	22.401785643113364	0.5120768436781267
KAP123	CRM1	0.02469323991623974	99.84998748122105	3.1984371183438952e-18	4.878524367060187e-22	211.44866989413765	83.9481983130073	0.5669864343477643
PSE1	LIA1	0.012591614290378363	97.54967965093478	0.00031622776601683794	4.743416490252569e-8	64.09968798676012	29.742898312034086	0.7756374075417857
TEL1	TRA1	0.018669892687953115	100.0	7.220803279414278e-79	1.0844353369380767e-82	953.5882392311684	95.7160383634843	1.031782242549872
LIA1	APL3	0.016249827822560726	97.39671452364294	0.0001338656042454521	1.997498435543818e-8	67.00074626450066	26.499245272271434	0.37462427529390696
KAP114	PSE1	0.06961699976224635	99.9499874937461	4.308131845707603e-27	6.391400472509917e-31	288.7293888747732	70.54856483302831	0.5948468136238397
LOS1	CRM1	0.3287979746107146	100.0	1.0266450214168478e-51	1.51657508881031e-55	528.6884148532101	89.99327752671307	0.6674048967830276
SGD1	STO1	0.01	97.8498850280367	1.5297058540778354e-5	2.2860446189871273e-9	92.13772300203647	31.996093511552314	0.6957112807608429
APL3	APL5	0.23904572186687875	100.0	1.1554220008291344e-50	1.6911534525287762e-54	509.5473285181662	66.09931920980729	1.061103523499791
HSH155	GCN1	0.20131724804704013	99.7499874686709	5.826662852782886e-16	8.532291603080617e-20	211.84192219671723	83.94462460455702	0.4195725259978358
APL2	ECM29	0.027624309392265192	99.1	2.3916521486202797e-9	3.6331804249169904e-13	134.64976791662139	53.862881467667506	0.7042550019610712
APL6	TOR1	0.023120201328481693	98.8	9.439279633531364e-8	1.3856406460551018e-11	123.99512087175043	50.79960629768699	0.8998113893243709
KAP95	NMD5	0.09089500703011837	100.0	7.874007874011812e-32	1.1747340124470731e-35	327.09944970910607	69.8	0.5669993521214309
SXM1	ECM29	0.017529132681859527	98.79994939269959	1.9944924166313594e-6	3.0e-10	109.9992727248685	63.249505926924044	0.5291821743951386
SEC21	RRP12	0.01907322755047771	98.64998732893989	2.295648056649799e-6	3.391164991562634e-10	104.9497022387391	53.73546315051169	0.5598338847324478
APL2	SEC26	0.0822630417825048	100.0	1.826745740380965e-38	2.794637722496424e-42	382.04502352471496	60.599257421192874	1.003728529620228
TOR1	VID28	0.011521668872095544	97.24998714652871	0.0003934463114581201	5.824087911424415e-8	88.79909909452911	32.24810071926717	0.43779453016929876
LOS1	SXM1	0.015942124771710205	99.7499874686709	7.987490219086343e-15	1.1912178642045292e-18	180.01299953058947	74.7499832775901	0.44540825825110025
VPS15	TPD3	0.013764651976581463	99.09979818344738	3.201562118716424e-10	4.789572005931219e-14	123.50457481405294	38.24970588122215	0.5193212240627739
NMD5	VAC8	0.011598670095405886	97.44967932220199	0.001697056274847714	2.513762120806183e-7	67.48547991975755	37.14027463549509	0.751255391299185
TPD3	RPN2	0.0273939605046627	98.79994939269959	3.746998799039039e-6	5.692099788303083e-10	85.6467162242663	58.24517147369385	0.549206800986646
GCN1	KAP95	0.033986769346376865	99.69994984953603	4.1952353926806064e-14	6.196773353931868e-18	188.64869466815827	88.78733017722742	0.4302509511714978
TRA1	TOR2	0.1562482118913516	100.0	2.2978250586152116e-101	2.82842712474619e-105	1208.8804738269205	209.77559438600096	0.6660357723646911
UTP10	APL2	0.01587348639371771	98.19994908348986	3.449637662132068e-5	5.099019513592785e-9	94.64417573205444	47.649973767044195	0.9713127305168383
SCC2	YCS4	0.4183300132670378	99.7499874686709	3.8781438859330637e-16	5.796550698475775e-20	204.97502286864125	71.13522334258887	1.334031183336547
LAA1	VAC8	0.012503337925075046	97.39871662398843	0.0008056053624449132	1.1865917579353062e-7	75.26486564128045	36.19986187818953	0.9447313038246982
YCS4	TOR1	0.02257088082064926	98.6	0.0001697056274847714	2.615339366124404e-8	95.96999531103458	79.14164516864683	1.2555316452524068
APL2	PSE1	0.026883080315079227	99.34998741821762	1.2231107881136525e-11	1.8027756377319946e-15	140.86135027039887	49.473629339275284	0.4185646286480868
VPS27	HSE1	1.0	100.0	9.165151389911679e-46	1.3638181696985855e-49	393.9826265205104	20.364675298172568	1.2206082581838265
KAP104	GCN1	0.05867680888108556	99.84998748122105	2.1881499034572563e-18	3.198437118343895e-22	231.34956235100165	81.09944512757161	0.4777509172089914
APL3	SRP1	0.01682086266883046	98.34968225673126	2.649528259898354e-6	3.8987177379235856e-10	89.69910813380476	37.196639633171166	0.42019854502943926
VAC8	SEC21	0.04158135885374984	99.29994964751997	1.475804865149861e-10	2.191346617949794e-14	123.4361373342507	49.049770641665596	0.42908894967439243
GCN1	CEX1	0.010826818344391476	96.94967766836567	0.0009797958971132714	1.469693845669907e-7	84.59338035567559	30.44503243552222	0.6106725079004556
KAP95	SEC21	0.022934232810451025	99.1	9.322016949137133e-9	1.3856406460551019e-12	119.12682317597493	54.590841722765184	0.3393241015261002
CRM1	KAP114	0.02607670531419795	99.9	1.673320053068151e-20	2.467792535850613e-24	233.4	66.24771694179356	2.0954510156924946
PDS5	VAC8	0.011474813650539461	96.99871133164605	0.0035749125863438953	5.449770637375485e-7	66.33415409877479	31.55994296572793	0.6652507872305158
SEC26	PDS5	0.015719695503644167	97.9499872383861	8.191458966508957e-5	1.2369316876852982e-8	91.24932876465448	43.84997149371935	0.866021845158604
VAC8	VID28	0.14638501094227999	99.7499874686709	1.7340703561274555e-16	2.565151067676132e-20	166.8428002642008	51.74997584540499	0.6030208592873163
MET18	RRP12	0.3696321238430775	99.8	2.7964262908219128e-18	4.164132562731403e-22	219.54985766335628	75.3491871223572	0.3849913974520429
APL2	KAP95	0.018897000446717892	98.99994949493662	1.1949895397031724e-8	1.7782013384316188e-12	113.63150971451536	46.848692617830864	0.3551555056510552
CEX1	YCG1	0.012264402349390505	97.24988431869727	2.521904042583698e-5	3.7709415269929605e-9	90.68009704450034	19.249935064825543	0.6124408533749863
APL3	STU2	0.013199636584271776	97.6499871991799	0.0006244997998398398	9.486832980505138e-8	79.7924181861911	41.59951922799108	0.8372730240133157
USO1	VAC8	0.036836663498752725	98.74968354379673	7.974960814950754e-8	1.18490505948789e-11	109.69229690365682	44.14997168742014	0.5584216888774072
KAP123	APL4	0.01725525486720916	98.4999492385656	3.664696440361739e-5	5.5856960175075765e-9	87.74759255956826	56.27432807239905	0.593915211219392
SCC2	TPD3	0.03586513389557819	99.14968482047738	1.983935482821959e-9	2.898275349237888e-13	118.19792722378848	51.64590980900617	1.20036079882172
HGH1	FES1	0.02600317629624041	98.49954314614865	7.745966692414834e-9	1.161895003862225e-12	90.51436350104883	18.749933333214816	0.5478656622928635
CHD1	MOT1	0.061801457295544746	100.0	3.3823069050575526e-51	4.995998398718719e-55	576.7839716913084	56.499646016590226	1.3767102784995382
RRP12	CEX1	0.011122190095926618	97.19953703593448	0.0004018706259482024	5.916079783099616e-8	81.51466125796021	29.549619286887605	0.5910790272317568
RRP12	KAP120	0.020241231470572843	99.04998738011025	2.6495282598983543e-7	3.9496835316262996e-11	114.32978614516867	68.69934497504325	1.544660595938264
PDS5	PSE1	0.014397972908111761	98.19979633380102	0.0006387487769068525	9.67470929795826e-8	80.22381192638505	72.44791232326851	0.9197461656049531
LAA1	KAP114	0.013201497204085321	98.44998730319878	1.0672394295564608e-5	1.5811388300841898e-9	103.93988647290317	54.22176684690383	0.8211543663708311
HEF3	NEW1	0.4017269569959381	100.0	2.0004828745365697e-161	0.0	1534.6984231437784	110.49995475112196	1.6297165542688237
SEC26	TOR1	0.019155674311527298	98.44998730319878	8.037412518964049e-7	1.2066482503198683e-10	118.09360693957993	45.84866410267588	0.3971731094538494
MET18	KAP95	0.02403421651815449	98.99979797959185	2.1563858652847823e-6	3.1811947441173735e-10	99.25028967212137	76.29973787635184	0.9976776908493052
TOR2	VAC8	0.03609602130878713	99.24988664980933	7.778174593052023e-12	1.1454256850621083e-15	150.99599332432632	39.993874530982865	0.422080960736494
HYM1	SRP1	0.1	96.44988335918298	0.006472248450113762	9.380831519646859e-7	52.46913378358747	19.64993638666548	0.3544422184182318
IRR1	YCS4	0.0106527750364969	96.64936626796887	0.0011287160847617969	1.6873055443517038e-7	79.73060892781392	23.59237164847994	0.7953671326749961
TPD3	VAC8	0.0721847160028388	99.7499874686709	3.283291031876401e-17	4.8062459362791665e-21	158.53674652899875	42.44997055358225	0.44173413088212377
GCN1	UFD4	0.01368280660692196	97.24998714652871	0.0010714476188783098	1.5874507866387544e-7	91.2802278700048	39.199872448772076	0.7989872578122265
HSH155	PDS5	0.01253594661786887	97.39979466097451	0.0011618950038622252	1.7418381095842405e-7	78.34424037540987	38.24604554721965	0.8449447487379821
VAC14	MOT1	0.022206751595481106	99.2	4.3243496620879306e-10	6.427285585688565e-14	145.3833553058946	52.3	0.9138608072100418
VID28	SEC21	0.013254415349805529	97.64988479255877	0.0006196773353931868	9.2951600308978e-8	78.40854545264821	40.94972527380373	0.5500021229578592
PSE1	APL5	0.02161436016375419	98.99994949493662	1.6798809481626964e-7	2.4738633753705964e-11	109.34495873153	60.118383211793045	0.6262887184659637
YCG1	KAP104	0.016228434625189043	98.14988537945422	0.00039496835316262994	5.6833088953531285e-8	77.74419592484058	52.05766033928148	1.144019096254218
PSE1	LOS1	0.02300345317335635	99.8	3.193743884534262e-17	4.737087712930804e-21	202.07305609605652	71.44704332580879	0.4865476602671874
TTI1	ECM29	0.018106555560676113	98.54998731608238	2.0445048300260874e-5	3.0397368307141326e-9	102.39604484549196	62.79036550299735	0.5942010540245637
VAC14	TOR2	0.056627627845977586	99.4	1.1958260743101398e-12	1.7435595774162696e-16	173.44999279331205	51.441228601191085	0.5193944036459484
KAP95	TPD3	0.03949211076942921	99.79994989978702	5.796550698475776e-17	8.579044235810887e-21	170.13512277010884	64.59721356219632	0.4214438082699002
HGH1	VID28	0.030606668389141996	98.64998732893989	1.2489995996796798e-8	1.8973665961010277e-12	107.89624645927216	30.299834983049	0.462202198700116
UTP20	GCN1	1.0	99.9499874937461	2.6457513110645906e-23	3.8729833462074166e-27	318.0220118167923	130.60214393339797	0.3739273783882404
YEF3	CEX1	0.01076930309457357	96.64936626796887	0.00020493901531919197	3.1016124838541645e-8	82.5719686092078	16.44080290010193	0.5203410422644384
SEC21	VAC14	0.02362374418469468	98.99994949493662	8.532291603080618e-9	1.2798437404620924e-12	122.1439724259859	47.89989561575265	0.4534867975537497
APL6	APL2	0.22445771008490156	100.0	8.215838362577491e-51	1.216552506059644e-54	479.9991562492584	61.19967320174185	1.0367807419580495
VAC14	NEW1	0.017709765007405672	98.4999492385656	1.3416407864998738e-8	1.9937402037376884e-12	122.68891555474765	26.490753103677516	0.5000349033833251
UTP20	PSE1	0.09677167610776785	99.79994989978702	1.1832159566199233e-16	1.7524268886318768e-20	213.12249998533707	94.49740737184275	0.3362816094778134
HSH155	TOR1	0.06815457537961267	99.7499874686709	1.5614096195425465e-14	2.3030414672775652e-18	195.99079059996672	83.999464284006	0.48933950314617386
TOR1	STU1	0.017709765007405672	97.94988514541504	5.692099788303083e-5	8.590692637965812e-9	101.39166632421029	44.09954648292882	0.7843277431778094
MOT1	TOR1	0.028614471022421695	99.6	4.326661530556787e-14	6.549809157525126e-18	208.60872464976148	66.63422544008446	1.14226871194978
LSB5	ENT2	0.013179426029666999	98.39994918697874	2.6324893162176366e-9	3.857460304397182e-13	105.49616106759525	13.899640283115243	0.887718549613449
VPS27	ENT1	0.014760707505257901	98.84998735457684	5.7706152185014036e-11	8.584870412533902e-15	123.94829567202608	17.99972222007884	1.0515889957860887
NEW1	LIA1	0.011852666732769105	96.99994845359456	0.0008555699854482974	1.2727922061357856e-7	62.46727143072602	22.399107125061928	0.36925050538596194
LIA1	HSH155	0.015157788090758205	97.69953940526025	0.00014862705002791383	2.1977260975835913e-8	66.44847628049871	29.949958263743873	0.42466389123692116
VAC8	APL1	0.057529331982232874	99.44988687776372	3.477067730142742e-12	5.209606511052442e-16	130.39616558779633	46.6454713771873	0.43554683390954724
RPN2	TOR1	0.010475915310156616	96.44998703991618	0.005327288240746881	7.95989949685296e-7	78.4487093584082	29.047891489745	0.3524607583424155
GCN1	CSE1	0.01480985164775467	98.74998734177134	3.9344631145812006e-5	5.92452529743945e-9	101.8998037289572	77.12509319281241	0.6443460619946006
GCN1	TOR2	0.1087655485304742	99.9	1.7435595774162692e-19	2.5826343140289915e-23	280.3663317875383	106.43495666368263	0.38449615860987973
TOR2	MOT1	0.030579251756254543	99.449987430869	1.5874507866387545e-11	2.4e-15	180.34844052555596	75.54799798803407	1.4749336281208174
SEC21	UTP10	0.013812916004549546	97.94968095915372	0.0002117781858454737	3.098386676965934e-8	90.09839066265279	49.391800939022254	0.9000367726276123
MTR10	KAP123	0.025550196359336513	99.8	7.823042886243179e-18	1.161895003862225e-21	204.19703719691918	77.75197746681431	0.4716985526942166
PSE1	KAP122	0.017584628174278343	99.7499874686709	1.1242775458044156e-16	1.697056274847714e-20	196.3715865393973	68.88773475735721	0.4908715561573604
SRP1	TOR1	0.022352756790462724	98.74968354379673	1.74928556845359e-8	2.649528259898354e-12	119.54998954412333	38.94611662284187	0.4677141550407646
KAP114	HSH155	0.0248777843449123	99.19994959676139	2.7748873851023217e-7	4.1496987842492855e-11	109.0896878719524	76.74802929065997	0.9885036888042139
TPD3	CSE1	0.016677930731359213	99.0496845022739	1.8466185312619387e-7	2.7964262908219127e-11	97.421968775015	58.14378728634728	0.6212392190860757
HSH155	RRP12	0.04364359861391882	99.64998745609554	1.8894443627691182e-12	2.839013913315678e-16	159.90121950754474	78.44921924404346	0.7802721325785017
SEC26	PSE1	0.01796276534019094	98.64988596040038	9.539392014169457e-7	1.4057026712644463e-10	103.33982775290464	48.14997403945302	0.34587345679322185
UTP20	APL5	0.01581497600722225	97.9	0.00032863353450309965	4.9020403915104576e-8	91.59912663339101	50.69911241826626	0.6354697660922504
GCN1	MET18	0.10289830216315811	99.8	9.746794344808964e-16	1.4522396496446445e-19	212.21861369823336	90.09839066265279	0.6607775490593351
SEC21	KAP104	0.030934595153697536	99.34998741821762	1.5811388300841898e-10	2.3400854685246008e-14	133.99966417868367	55.53359343676582	0.37933152328313685
IPI1	MET18	0.10163606661345395	95.74998694516881	0.006134329629226001	9.322016949137134e-7	61.09795413923448	16.2	0.6362060694857934
PSE1	ECM29	0.10286889997472794	99.9	7.816648898345121e-21	1.1832159566199233e-24	248.93131582828224	96.39502061828712	0.4533424630635822
APL5	KAP104	0.02481842355671153	99.04988642093439	7.63544366752843e-8	1.1588787684654507e-11	109.80765000672768	60.7	0.6133910998495741
SEC21	KAP123	0.024407425558849647	99.14998739283833	1.7663521732655694e-9	2.649528259898354e-13	128.17936651427172	54.54997708523808	0.44932741127862025
KAP104	MOT1	0.022829685601674598	99.69994984953603	3.872983346207417e-15	5.744562646538028e-19	190.2997635311195	65.39931192298586	0.3581226146153464
KAP123	RRP12	0.22254396565421478	99.9499874937461	2.2181073012818834e-26	3.268026927673638e-30	289.69376934963583	87.64964346761487	0.4413408100457199
KAP122	RRP12	0.012173239159287915	98.04998725140152	0.0013856406460551018	2.0784609690826527e-7	79.87972208264122	66.04316770113317	1.2634238718893869
