source	target	rank	prob	eval	pval	score	ss	nscore
PKP4	ARMC2	0.2560233995598477	99.9	1.857417562100671e-22	9.22496612459905e-27	255.48872773568698	53.64997670083371	0.6170480401649283
PDS5B	ARMCX1	0.010423566741488586	96.44998703991618	0.00469041575982343	2.2978250586152115e-7	72.53550854581499	20.169283576765935	0.6359322550313861
HEATR5B	MROH2B	0.07205779270587005	99.7499874686709	3.40587727318528e-13	1.6944025495731527e-17	196.64994279175372	105.44998814604011	1.4646763816029271
ATP6V1H	GCN1	0.01066791752833969	96.9499871067552	0.0059194594347794964	2.939387691339814e-7	75.89993412381858	30.799350642505438	0.34983591193322483
USO1	ARMC6	0.022313705944072226	99.39994969817641	4.3150898020782834e-12	2.1794494717703368e-16	139.9474186971664	41.34996977024288	0.5470426934992102
CAND1	KIAA1468	0.019517552080422614	98.59994929004782	9.433981132056603e-5	4.7370877129308045e-9	95.32575727472612	63.27147856657058	1.2111024856589268
IPO9	TBCD	0.021456877158028066	99.04998738011025	1.0876580344942981e-6	5.324471804789655e-11	112.1969696560473	68.09111542631682	0.7026975051782834
VAC14	AP2A2	0.02627307625431322	98.94998736735644	9.939818911831343e-9	4.931531202375181e-13	123.74708077364896	42.19952606368939	0.45653063002112887
BTAF1	TTI1	0.016016748511205974	98.74998734177134	8.803408430829505e-7	4.415880433163923e-11	121.24949484430851	54.59771057471183	0.8758755540093074
RSPH14	CLASP2	0.011439638879702625	97.69872056480577	0.00019493588689617928	9.595311355031685e-9	71.39824927825612	28.497192844208357	0.9123012539625557
HEATR6	CAND2	0.06981824377734275	99.5	9.539392014169457e-13	4.658325879540846e-17	173.19064639870135	57.14980314926728	0.38942490465640545
SPAG6	PPP4R1	0.022065095187654895	99.34988676390124	1.729161646579058e-11	8.258329128825031e-16	129.5579792988452	41.69808149063935	0.7929419012201099
KIAA1468	IPO4	0.05128964833478857	99.29994964751997	9.59166304662544e-10	4.7233462714478175e-14	138.93336532309291	59.49991596632721	0.413848555535914
MRO	RANBP6	0.03568843342737195	98.84988619113328	2.071231517720798e-9	1.0488088481701514e-13	102.31568794666828	23.4	0.6058912743581697
TNPO1	AP3D1	0.016578420120562938	98.64988596040038	2.1349473061413015e-5	1.0573551910309043e-9	96.29979231545622	56.78732252888844	0.9592360879822219
NCAPD2	MROH5	0.02396130521862098	98.44998730319878	0.0008455767262643882	4.233202097703345e-8	89.61082523891854	84.8236405726611	1.3478665312435472
ARMC8	KPNA3	0.08984000095979566	99.9	1.849324200890693e-21	9.146584061823298e-26	194.5453160577247	48.796311336001615	0.5892223831828043
PKP3	GPRASP2	0.030937419216557367	99.2	2.8930952282978866e-12	1.3964240043768941e-16	152.34309961399632	24.3	0.8966702988154329
PPP4R4	NCAPD2	0.021233897611015944	98.44988572873002	0.00012140840168620951	6.115553940568262e-9	92.19913231695837	58.48965720535555	1.2069782347008715
KPNA1	IPO5	0.013346139336918632	98.54988584468275	4.898979485566356e-7	2.3513825720201295e-11	100.28384715396592	34.09941348469208	0.3702216965647816
SF3B1	COPG2	0.03354789346750426	99.24998740554076	4.949747468305833e-10	2.4392621835300937e-14	143.09874213283638	54.59990842483163	1.4430566477717148
MROH6	KPNA6	0.02241992681888216	99.14988653548727	3.2726136343907146e-10	1.6583123951777e-14	118.049481150914	37.19986559115503	0.5858465955649703
IPO7	TBCD	0.020277827445323998	98.84998735457684	2.6832815729997473e-6	1.3416407864998738e-10	108.541604926406	62.599680510366824	0.33103701428708454
STKLD1	ULK4	0.025666797786705397	100.0	3.2403703492039304e-35	1.6425589791541733e-39	350.97487089533917	39.284857133506286	1.502906016930698
HEATR5B	MROH7	0.035432789681394634	99.449987430869	5.0e-11	2.449489742783178e-15	168.65479536615615	68.1220962683915	0.9669554017832658
MROH2B	TBCD	0.042374285958553186	99.54998744349493	1.4522396496446445e-10	7.0992957397195394e-15	157.7659659115362	81.7499847094787	0.4524242485203591
CLASP1	ARMCX2	0.010266297261104429	96.24998701298614	0.006802940540677979	3.3823069050575527e-7	73.84510816567338	19.7	0.5197007686052513
ARMCX6	ARMCX1	0.44221936090994135	100.0	5.834380858325929e-49	2.917190429162964e-53	387.98226763603515	21.5	1.3880875387472902
HEATR4	UNC45B	0.02787363445246879	98.99994949493662	1.216552506059644e-8	6.021627686929839e-13	124.73475858797339	46.696145451203996	1.0026004968244764
PPP2R1B	AP2A1	0.05426634341567925	99.64998745609554	9.465727652959386e-16	4.766550115125194e-20	177.16308870642325	50.13900677117567	0.4781421699856365
RANBP6	XPOT	0.035864495354826276	99.9	2.381806037443016e-19	1.174734012447073e-23	220.59000430663215	76.79941406026481	0.4998227777159115
CFAP69	KIFAP3	0.027513674254937545	99.34998741821762	9.2951600308978e-11	4.705316142407437e-15	140.7987215851053	49.949974974968704	0.447059176828799
ATP6V1H	ARMC9	0.015000187715308283	98.0	5.525395913416522e-6	2.711088342345192e-10	91.26297168074247	24.0	0.5033846196402393
CLASP1	JUP	0.015293423127751202	98.64988596040038	1.2573782247199926e-7	6.244997998398399e-12	118.09932260601667	37.24916106437835	0.3932922162579914
MRO	COPG2	0.015682009828423462	97.94968095915372	1.4573949361789343e-5	7.224956747275378e-10	76.29344663862028	23.549522288148435	0.5470890524161897
ARMCX3	KPNA1	0.024502606731697837	99.14988653548727	5.7965506984757755e-11	2.8774989139876316e-15	112.24945434165816	26.990924400620294	0.5683511887198651
PPP4R4	IPO9	0.024167147317527567	99.24998740554076	1.32664991614216e-8	6.6332495807108e-13	124.633141659833	64.1	0.3600942654684971
INTS4	HEATR9	0.10265234772077196	99.14998739283833	1.571623364550171e-10	7.774959806970065e-15	132.29814813518743	35.798742994691864	0.5566209407024113
CLASP1	TRIP12	0.015009946526475514	97.9499872383861	5.6709787515031304e-5	2.8142494558940578e-9	107.04905417611124	39.74996855344668	0.772627097362594
MROH6	HEATR9	0.0207453578034617	98.4999492385656	4.1809089920733745e-7	2.0445048300260874e-11	100.24789274593256	30.897410894765923	0.48934998779926886
CSE1L	XPO6	0.018564333332039374	99.5	1.2091319200153474e-10	6.081118318204309e-15	147.48776220419103	69.99821426293674	1.4646244246366216
GPRASP2	BRAT1	0.016153955445246244	97.7	1.0788883167408941e-5	5.276362383309168e-10	96.29579430068584	21.199764149631477	0.6151689872470291
UTP20	MROH7	0.03213725670867816	99.24998740554076	6.371812928829597e-9	3.062678566222711e-13	150.85506289150524	70.40951640225914	0.7148746642873548
KPNA5	AP4E1	0.014278638731169089	98.14988537945422	1.9631607168033897e-5	9.919677414109796e-10	90.34932207825358	34.699855907481805	0.4403140504269337
KPNA2	SF3B1	0.018307011206475248	98.99979797959185	1.4113823011501879e-9	7.014271166700073e-14	123.23457307103392	35.74828667223088	0.38825901831002424
FAM179B	KPNA1	0.014940658887360734	98.49954314614865	7.183313998427188e-7	3.5721142198983506e-11	102.39511707107914	35.74968531330031	0.39754684335671747
HEATR1	AP2A1	0.015336167709578987	98.19994908348986	0.00018708286933869707	9.539392014169456e-9	97.77422973360619	54.18708333173137	0.5569845970306561
KIAA1468	INTS4	0.023604127973753324	98.59994929004782	1.4869431730903506e-6	7.489993324429602e-11	109.449714481126	46.94869540253488	1.1171426287906234
MROH5	AP2A1	0.022190988197649714	98.74998734177134	9.402127418834527e-7	4.6733285782191687e-11	114.35239394083536	53.238332055014645	0.8798288535958105
ARMC6	APC	0.04827455024892808	99.69994984953603	5.727128425310542e-18	2.8284271247461897e-22	195.44462131253445	42.14973309524035	0.6856994519480278
AP3B1	COPG1	0.09755304191474554	100.0	1.2328828005937954e-35	6.066300355241241e-40	372.29462794942395	84.64573232006443	0.923128389702708
ARMCX3	ARVCF	0.025002864024318144	99.09994954590039	3.1240998703626617e-11	1.5491933384829669e-15	131.63965967746955	24.186773244895647	0.6537390261110273
PPP4R1	AP3B2	0.0496917937898647	99.5	1.378404875209022e-12	6.997142273814361e-17	165.59972826064663	55.948190319258764	0.7884296460186156
TNPO1	ARMC4	0.01911875058135035	99.19994959676139	6.44980619863884e-10	3.204684071792413e-14	136.3400161361293	46.449973089335586	0.327584925717186
KPNA3	MROH2B	0.012956517255504466	98.44968257947814	3.420526275297414e-6	1.7329166165744964e-10	97.04194969187294	38.3	0.6029668234286236
ARMC3	C1orf228	0.03518243866046764	99.54998744349493	1.0e-14	5.0e-19	158.44992899966854	38.24447672540442	0.6103760965970597
AP3D1	TMCO6	0.015988676447780372	98.19979633380102	7.5828754440515506e-6	3.63318042491699e-10	91.19649116057043	33.249962405993784	0.48422995017100484
KPNA5	PKP3	0.05812313396614651	99.8	5.344155686354955e-20	2.698147512646408e-24	203.74994478526858	41.099878345318736	0.6644507401933673
AP3B1	ARMCX2	0.01096919252093896	96.79994834709366	0.005618718715152059	2.7568097504180444e-7	72.09438258283373	26.1	0.5611192895836474
RSPH14	PKP2	0.0289334614484124	99.64988710480308	1.8973665961010275e-15	9.591663046625438e-20	142.8461410049288	38.59948186180742	0.5679058420676314
PKP3	ARMCX2	0.025971056399274658	99.1	2.551470164434615e-11	1.2649110640673517e-15	139.18836158242542	28.249955752177737	0.8414113328117623
VAC14	FAM179B	0.06408049578311673	99.24998740554076	4.266145801540308e-11	2.110687091920543e-15	153.8926898848675	40.849969400233334	0.4703975893215095
AP3B1	HEATR4	0.10628627873483112	99.5	2.5455844122715713e-13	1.2489995996796796e-17	173.8487848677695	51.29961013497081	0.5685667218857658
RSPH14	CKAP5	0.011843207088271744	98.14845897924225	2.4074883177286657e-6	1.1949895397031725e-10	90.49447496946982	27.048844707306817	0.5668121749456928
HEATR5A	TTI1	0.01879535679246016	98.74998734177134	0.00027964262908219126	1.42828568570857e-8	97.32841311765029	82.74454664810243	1.2772811398851556
VAC14	MMS19	0.028053056623089285	99.04998738011025	1.322119510483073e-9	6.610597552415364e-14	133.7592987421809	42.33698147010483	0.4295020159829545
INSC	APC	0.03860154297545454	99.54998744349493	2.4738633753705963e-15	1.2296340919151517e-19	187.99829786463494	38.349967405462024	0.7208559154517769
STAG3L2	IPO11	0.012707898458431814	96.29979231545622	0.004047221268969612	2.0074859899884731e-7	52.698481951570486	13.2	0.646066529688943
SPAG6	ARMC7	0.01921862266498142	99.04998738011025	4.5825756949558395e-11	2.2135943621178657e-15	95.09663506139427	18.94201678808252	0.618157966417451
JUP	ARMCX2	0.022473896278573904	99.14998739283833	6.0e-11	2.979932885150268e-15	127.64286113997915	30.0	0.7921820084658618
RANBP6	KPNA5	0.012792739192542198	98.1	3.49428104193123e-5	1.6970562748477142e-9	85.14963299979631	34.09985337211877	0.3750002389828127
PKP3	AP2A1	0.011939097948622955	97.54998718605759	0.0006814690014960329	3.4073450074801646e-8	81.49993865028365	34.194736437060016	0.6371855769778881
CAND2	NIPBL	0.021815001009257304	98.64988596040038	0.0003587478222930419	1.7708754896942925e-8	95.23570758911806	77.73930794649513	1.169472607500153
PPP4R1L	TMCO6	0.010804174295933396	96.99994845359456	0.0019198958305074783	9.549869109050657e-8	61.499268288330065	21.306337085477644	0.397528597093651
ARMC5	RSPH14	0.06724281691247004	99.7499874686709	2.2847319317591722e-18	1.1162437009900661e-22	167.59236259448102	35.94913072662537	0.7217786978761644
ARMC12	BTAF1	0.010774741300783914	96.8499870934426	0.0008324662155306965	4.014971979976946e-8	76.75929911092206	18.608062768595765	0.4198907124818571
GCN1	ARMC3	0.02081298798248403	99.09994954590039	1.5466091943344963e-10	7.733045971672483e-15	159.94867926932065	40.89217529063476	0.4467388530827848
INTS4	GPRASP2	0.011522911641740819	97.09979402655806	0.00026832815729997477	1.330413469565007e-8	82.9433541641523	20.349447166937974	0.6956004365653463
MMS19	TNPO2	0.0276135876045293	99.34998741821762	4.135214625627066e-9	2.0337158110217857e-13	129.3659151399626	63.903051570328	0.7402554352740252
ARMC8	KPNA5	0.07124095155465668	99.9	7.58946638440411e-21	3.7709415269929603e-25	195.94968742001095	48.09157930448947	0.5974222315802512
USO1	ARMC4	0.03137200456808861	99.34998741821762	1.8734993995195196e-11	9.121403400793105e-16	154.69272768944245	49.0493628908674	0.4673126359066815
MMS19	PPP4R1L	0.011290003570377068	97.14998713329817	0.00047010637094172637	2.3323807579381202e-8	76.19973753235638	22.58915669076648	0.4410701756529489
DOHH	AP4E1	0.04238719923278473	98.94938099856915	8.472307831990054e-10	4.2142615011410955e-14	107.01962436861754	28.234022030167786	0.7910510156757966
ARMC12	HSPBP1	0.022370091216795635	98.94998736735644	3.440930106817051e-10	1.6970562748477142e-14	106.19769300695755	22.225210910135363	0.6603521997811088
MROH1	AP2A2	0.01656873636269766	98.5	4.415880433163923e-5	2.193171219946131e-9	100.73921778532926	58.04515483655806	0.6156100285283975
KPNA6	PDS5B	0.012828229570779618	98.1995417504583	6.148170459575759e-6	3.0397368307141327e-10	92.0991313748398	32.43886557819185	0.83032791380541
KPNA3	SARM1	0.03270736828841597	99.39994969817641	8.18535277187245e-13	4.06201920231798e-17	137.29908958183228	32.62207841324645	0.6113232890702266
AP1G1	GPRASP1	0.012260959377454028	97.24937017790913	0.0002258317958127243	1.1216059914247961e-8	86.26656362693485	23.896652485233158	0.7142945771702003
APC	KPNA4	0.05041640645589156	99.7499874686709	4.83735464897913e-18	2.418677324489565e-22	192.50085714094885	44.707493779007564	0.5939883168119747
KPNB1	MROH5	0.03027590410575267	99.39994969817641	6.244997998398398e-10	3.059411708155671e-14	140.3919869508228	66.74953183356419	0.6703761441553158
TANGO6	IPO11	0.015323633084823412	97.59994877047836	4.8989794855663556e-5	2.4657656011875908e-9	93.64293886887575	24.79919353527449	0.650781904564268
COPB1	CTNNB1	0.03274038806264111	99.24998740554076	1.296148139681572e-10	6.526867548832288e-15	140.0908633708851	46.95742752749558	0.38747021277259835
AP1G1	MROH6	0.034145041713093335	99.2	4.427188724235731e-9	2.2360679774997898e-13	123.14828460031427	51.19648425429231	0.35874787894132426
RAP1GDS1	TTC12	0.07898550516852305	99.84998748122105	5.447017532558528e-22	2.734958866235469e-26	209.5332431858964	40.84923499895684	0.666818897308471
KPNA1	MROH2B	0.012304217545756318	98.14968160926453	1.4512063946937388e-5	7.162401831787993e-10	92.74405641333573	35.644073841243234	0.8794477872981427
CFAP69	USO1	0.013187647693036916	98.54998731608238	6.549809157525125e-6	3.2031234756093934e-10	101.04281270827728	47.34680559446434	0.34040457329914936
HEATR5A	MROH5	0.055328373487191725	99.6	1.0109401564880089e-11	4.947726750741193e-16	176.49135956187772	83.69139740737994	0.9195867877149281
PPP2R1B	MROH2B	0.03988988444669159	99.64998745609554	2.1563858652847822e-14	1.1099549540409287e-18	176.1121801579891	64.09992199683242	0.5859530263741669
RAP1GDS1	TNPO1	0.015708390239202806	99.09994954590039	1.374772708486752e-7	6.7970581871865715e-12	101.84988954338635	54.84614845182841	0.29338322998090893
AP3B2	APC2	0.01465830369486123	97.94968095915372	0.00024	1.1899579824514813e-8	94.01063769595439	43.592659932607916	1.3365092411370862
ECM29	SF3B1	0.22711934903832587	99.84998748122105	1.3784048752090222e-18	6.858571279792899e-23	245.24938328158953	79.79974937304002	0.442243720744692
CTNND1	AP3B1	0.01233695330264077	97.69994882291392	0.0009486832980505138	4.83735464897913e-8	84.04986615099396	39.58610867463484	0.636984388630281
UNC45B	KPNA4	0.06363647151300926	99.84998748122105	2.782085548648711e-20	1.3516656391282573e-24	201.88058351411607	42.49705872175156	0.5853670770769801
BTAF1	AP3B1	0.015647681263383117	98.84998735457684	9.439279633531363e-9	4.604345773288535e-13	140.69943141320792	40.049968789001575	0.5648419994786152
TNPO2	MROH1	0.044020927951283345	99.7499874686709	1.833030277982336e-14	9.16515138991168e-19	188.69321662423374	72.93353138303397	0.4487667888749269
TMCO6	ANKAR	0.05552217853246156	99.84998748122105	2.1023796041628637e-22	1.0449880382090505e-26	232.44995160249013	41.89892600055519	0.7080051987113468
MRO	IFRD1	0.012386162585850399	97.14967833194304	0.002345207879911715	1.2066482503198685e-7	56.1	22.148589119851405	0.3982180862990427
KPNA4	NCAPD3	0.01154238749388243	97.99954081525077	9.695359714832657e-5	4.8989794855663566e-9	82.94998493067978	36.09875344108159	0.9228919586320451
BHLHB9	CTNNB1	0.025274998774348436	98.84998735457684	4.503332099679081e-10	2.2516660498395403e-14	120.89735315547648	22.799122790142608	0.7426316647129485
NCAPD3	CAND2	0.024612778411161572	98.89994944386979	2.4331050121192876e-5	1.2e-9	103.69609442982893	75.29993359890831	0.3479072824240513
KPNA3	AP3B1	0.01975552610128879	99.04988642093439	2.4535688292770597e-9	1.1949895397031724e-13	117.12839109285161	39.34996823378641	0.4763613919061005
PKP4	PSMD5	0.05141434388851158	99.49994974873103	2.565151067676132e-13	1.286856635371633e-17	155.04122032543475	42.299881796525156	0.4842828220523393
AP2B1	TAF2	0.012767260161869297	96.99994845359456	0.0010488088481701515	5.296225070746144e-8	83.63743181136063	24.78709341572747	0.8606988260337076
TTI1	CLASP1	0.016877422123554562	98.54998731608238	0.00043749285708454715	2.2203603311174518e-8	92.27610741681728	73.82154157154943	1.0224663322529377
ARMCX1	KPNA2	0.03290890216838558	99.29994964751997	2.82842712474619e-12	1.3964240043768941e-16	122.38954203689137	29.74962184633613	0.6419539685362048
FAM179B	MTOR	0.024935133600426113	98.84998735457684	3.0298514815086236e-8	1.4747881203752626e-12	143.99829860105987	47.793304970466316	0.41604031597125
AP3D1	RSPH14	0.016700136678026403	98.6991894596911	6.572670690061994e-8	3.3045423283716614e-12	95.24988188969056	31.499365072966153	0.505987102807148
IPO7	MROH1	0.025204863589432084	98.94998736735644	2.5787593916455255e-6	1.307669683062202e-10	113.6936673698232	71.89826145325074	0.8455248099459424
ARMC3	ZYG11B	0.011284869011893689	97.9499872383861	6.7764297384389665e-6	3.3882148692194833e-10	96.04894585574586	25.44955795293899	0.4278116848925576
TNPO2	AP3D1	0.015555759803909712	98.54998731608238	0.00014456832294800962	7.190271204899019e-9	89.29322482697106	60.04398387848695	0.5096835129466495
MROH5	BTAF1	0.028295416701609784	99.449987430869	4.806245936279166e-11	2.3452078799117147e-15	167.87986776263554	70.58611761529316	1.104589755109066
JUP	MMS19	0.01260712198922688	98.19994908348986	7.8993670632526e-6	3.9749213828703583e-10	97.2	35.644073841243234	0.2988717523024287
AP3B1	RSPH14	0.016551296474245903	98.7995445333631	1.4859340496805368e-8	7.37563556583431e-13	99.49753765797423	30.699837133118475	1.3019754221950581
IPO7	COPG2	0.01451084601002362	98.09994903158717	0.0004560701700396552	2.2627416997969522e-8	83.6731737177454	49.81445573325077	1.0857622696301588
AP2A2	MTOR	0.01585502554469012	98.64998732893989	3.9572717874818753e-7	1.944222209522358e-11	126.14975227878968	45.4497524745735	0.5231706428733792
CAND2	AP2A2	0.02722540109900071	99.0	2.5748786379167465e-8	1.2633289357883006e-12	127.13929369003118	50.749384232717546	0.5653030164691917
NCAPD2	MROH1	0.04800833020004833	99.09994954590039	7.099295739719539e-6	3.63318042491699e-10	112.68762132550319	86.94676532223612	1.4340442378133864
CAND2	CEP104	0.012078572261708834	96.49979274589143	0.003016620625799671	1.5083103128998355e-7	78.82068256492073	20.48804529475665	0.5094329136315442
C1orf228	USO1	0.01928823532209992	99.2	3.272613634390714e-11	1.6232683080747926e-15	134.6786174565213	32.1	0.6021194238575187
KPNA7	GCN1	0.017684362566178714	98.99954545350195	3.81444622455213e-10	1.8718974330876145e-14	137.34991809244008	33.098640455462814	0.4288214886868292
XPO1	SF3B1	0.014562926239683737	98.74998734177134	0.00011287160847617969	5.4909015653169375e-9	95.1644891753221	77.44288217777022	1.2072940009921078
HEATR5A	SF3B1	0.052524956978011406	99.64998745609554	5.338539126015655e-12	2.6055709547045536e-16	179.2273416641557	89.54965103226255	0.3326579593488698
CTNNB1	DNAAF5	0.016029221189901917	98.94988630614995	2.9748949561287035e-8	1.4845874847916507e-12	110.4971040344497	42.997092924987385	0.44492668649307515
GPRASP2	SARM1	0.027299717005506687	98.99994949493662	3.7416573867739415e-11	1.9214577799160718e-15	136.69820774245727	21.794265300762035	0.8573461537993025
MROH1	CTNNB1	0.013873525387043822	98.39994918697874	1.2099586769803338e-6	6.0e-11	112.59888987019364	38.94740042672938	0.55309500622776
PSMD5	SARM1	0.018424676508591902	98.64998732893989	6.896375859826668e-8	3.4481879299133334e-12	102.89514079877631	31.299840255183412	0.4979433123738855
MROH6	BTAF1	0.0249906257452783	99.24998740554076	1.7061652909375457e-10	8.366600265340755e-15	149.6589121970356	50.64977788697597	0.7992647893262453
PSMD5	CLASP2	0.014941267017096065	98.24988549611649	3.4146742157927746e-5	1.6911534525287763e-9	88.92153844822974	40.8	0.8885649990591639
MROH7	RAP1GDS1	0.018861170316701134	98.99979797959185	1.9e-7	9.299462350050136e-12	105.74942080219635	53.19661643375451	0.5811702706198194
AP3D1	ARMCX6	0.011369271363476341	96.74967700204482	0.0008532291603080617	4.2661458015403083e-8	71.82436912357811	16.746342884343434	0.6376609077760034
RANBP6	IPO8	0.07438880878555572	99.9	4.235563716909474e-22	2.102379604162864e-26	249.34634547151478	74.53133569177464	0.6032490083909403
COPG1	COPG2	1.0	100.0	9.486832980505137e-104	5.0e-108	965.6496258995805	113.84946201014742	1.2393792572036078
TNPO1	AP1G1	0.02359983299031337	99.09994954590039	3.3241540277189323e-9	1.6522711641858306e-13	125.59327211280069	46.89989339007073	1.337165261604839
AP2A1	AP2A2	1.0	100.0	1.0e-106	5.0e-111	1019.4499987738486	121.79983579627684	1.2205882247512168
MRO	BRAT1	0.07371772971791975	98.79979757064282	1.3479614237803691e-9	6.549809157525126e-14	105.24571250174517	20.775947631816944	0.6074715953280736
SPAG6	ARMC10	0.029248352095908547	99.39994969817641	3.63318042491699e-13	1.816590212458495e-17	120.68939472878301	26.047648646278994	0.6217671344113249
RAP1GDS1	DNAAF5	0.017122672149671038	99.2	7.54983443527075e-9	3.7496666518505347e-13	107.59623599364431	49.338828522777064	0.44273422399719536
PKP2	SPAG6	0.0352741758508703	99.79994989978702	1.1958260743101398e-17	5.914389233048498e-22	171.04835573603157	46.7493315460232	0.5926520480561577
HEATR5A	TANGO6	0.01686723741733866	97.7	0.00021977260975835912	1.0954451150103322e-8	97.69918116340587	36.44914265109675	0.6182023785190072
AP1G2	MROH1	0.01984401408205922	98.84998735457684	1.1318127053536728e-6	5.4772255750516613e-11	113.24813464247435	57.529123059542634	0.6506588138170374
HGH1	KPNA3	0.030845034814472035	99.39994969817641	2.749545416973504e-13	1.364917579929279e-17	127.54481565316561	27.69981949399671	0.5476021487113425
TNPO1	NIPBL	0.019661012039891703	98.64988596040038	0.0001374772708486752	6.97137002317335e-9	94.09234825425499	67.8997054485511	1.1210926183878973
MROH5	CKAP5	0.054065651504161316	99.6	1.2680693987317887e-12	6.29285308902091e-17	185.98935453407003	83.1514281296479	0.8534933627424403
IPO11	AP2B1	0.016450153906394555	98.5	4.54972526643093e-6	2.2494443758403986e-10	101.94459279432137	44.09954648292882	0.28358743011857124
GCN1	KPNA5	0.01560092965220963	98.29954221663496	1.4422205101855957e-6	7.12039324756716e-11	110.03440371083946	33.99279335388606	0.3822539787227695
STAG3L2	AP2A1	0.014179268486412627	96.29953270914662	0.0022978250586152115	1.159310139695155e-7	55.648180563249326	12.149897118905987	0.6779815631711529
TBCD	AP2B1	0.03061301320452867	99.19994959676139	9.262828941527529e-10	4.7010637094172636e-14	140.0908633708851	52.69762803011157	0.4150475095145139
